PID,PPID,COMM,UID,GID,Local IP,Remote IP,Port,Protocol,File Path,CPU Usage,Memory Usage,Disk IO,Network Activity,Label,,
4103,2537,firefox,33,33,192.168.1.45,162.213.160.213,3389,UDP,C:\Windows\System32\Drivers\firefox,2.1513332,464,10,22,0,,
4104,1018,explorer.exe,0,0,192.168.1.17,133.44.83.220,22,TCP,/bin/explorer.exe,6.689360326,172,27,50,0,,
4105,3245,bash,33,33,192.168.1.214,202.202.196.1,80,UDP,/sbin/bash,5.92234889,120,39,39,0,,
4106,1061,mysqld,1000,1000,192.168.1.154,191.58.251.67,4444,UDP,/var/lib/mysqld,5.789586783,483,18,30,0,,
4107,3432,svchost.exe,1001,1001,192.168.1.19,235.219.70.170,3389,TCP,/sbin/svchost.exe,5.736413589,323,12,20,0,,
4108,96,svchost.exe,33,33,192.168.1.14,253.121.93.172,22,UDP,C:\Program Files (x86)\svchost.exe,2.828648289,100,18,32,0,,
4109,4030,systemd,1000,1000,192.168.1.33,141.69.209.12,3389,TCP,/bin/systemd,2.923928672,120,48,45,0,,
4110,4023,systemd,33,33,192.168.1.29,182.111.238.126,3389,TCP,C:\Program Files\systemd,5.056136728,348,30,6,0,,
4111,3077,node,1000,1000,192.168.1.50,206.228.196.25,53,TCP,/var/lib/node,7.471551346,475,65,24,0,,
4112,202,python,1000,1000,192.168.1.60,68.213.211.35,22,TCP,/usr/sbin/python,8.166326203,439,25,11,0,,
4113,888,python,0,0,192.168.1.225,202.154.94.138,53,TCP,/var/lib/python,2.637472711,489,46,47,0,,
4114,2358,python,1000,1000,192.168.1.243,48.103.30.218,4444,TCP,/usr/bin/python,4.79009432,390,38,50,0,,
4115,507,bash,1001,1001,192.168.1.140,252.203.247.193,8080,TCP,C:\Program Files (x86)\bash,7.795123442,210,73,37,0,,
4116,3616,backgroundtask.exe,1001,1001,192.168.1.247,91.127.153.126,4444,UDP,/dev/shm/backgroundtask.exe,0.528090541,198,6,21,1,,
4117,2337,node,1000,1000,192.168.1.129,238.156.211.126,80,UDP,/opt/bin/node,3.988748373,391,42,50,0,,
4118,1753,systemd,33,33,192.168.1.159,225.185.220.63,22,TCP,/bin/systemd,6.003106096,54,39,44,0,,
4119,4025,chrome,1001,1001,192.168.1.148,25.33.217.229,443,TCP,/bin/chrome,5.343628254,111,33,2,0,,
4120,3281,chrome,0,0,192.168.1.226,159.84.187.71,443,TCP,/opt/bin/chrome,8.166868868,428,85,39,0,,
4121,2329,java,33,33,192.168.1.79,243.225.242.218,53,TCP,C:\Program Files (x86)\java,7.220011652,59,66,36,0,,
4122,217,systemd,1001,1001,192.168.1.12,239.85.78.249,443,UDP,C:\Windows\System32\Drivers\systemd,9.803094395,377,58,12,0,,
4123,1136,chrome,0,0,192.168.1.243,221.54.188.42,22,UDP,C:\Windows\System32\Drivers\chrome,4.375066471,225,97,34,0,,
4124,2029,bash,1000,1000,192.168.1.234,196.212.13.107,4444,TCP,/sbin/bash,6.356391862,53,24,13,0,,
4125,3573,chrome,33,33,192.168.1.173,19.37.72.146,80,TCP,/usr/bin/chrome,2.278980102,394,60,29,0,,
4126,872,svchost.exe,33,33,192.168.1.253,197.73.45.239,22,UDP,/usr/sbin/svchost.exe,2.700394587,478,37,30,0,,
4127,3419,taskmgr32.exe,33,33,192.168.1.89,132.114.66.216,3389,UDP,C:\Users\<user>\AppData\Roaming\taskmgr32.exe,60.53616142,862,1941,891,1,,
4128,823,sysdiag.exe,1001,1001,192.168.1.206,200.150.115.188,4444,TCP,C:\Users\Public\sysdiag.exe,80.91323329,815,3791,953,1,,
4129,3412,systemd,1000,1000,192.168.1.15,109.13.128.230,3389,TCP,/usr/bin/systemd,2.730554947,432,66,36,0,,
4130,2781,systemd,1001,1001,192.168.1.68,164.10.38.28,443,UDP,C:\Windows\System32\Drivers\systemd,6.243429374,251,83,28,0,,
4131,4066,svchost.exe,1000,1000,192.168.1.174,67.177.254.74,3389,TCP,C:\Windows\System32\Drivers\svchost.exe,7.273641651,88,56,32,0,,
4132,715,java,33,33,192.168.1.178,216.12.117.235,80,TCP,C:\Program Files (x86)\java,9.74063186,318,29,42,0,,
4133,666,systemd,0,0,192.168.1.142,210.192.248.103,80,UDP,/sbin/systemd,9.922606425,119,60,45,0,,
4134,3968,java,1000,1000,192.168.1.148,26.191.253.210,22,UDP,/opt/bin/java,3.9292965,154,84,46,0,,
4135,1404,explorer.exe,0,0,192.168.1.62,95.158.88.11,22,TCP,C:\Program Files (x86)\explorer.exe,7.233044119,418,78,4,0,,
4136,1590,explorer.exe,0,0,192.168.1.222,12.234.43.198,4444,UDP,/sbin/explorer.exe,5.707476798,486,12,39,0,,
4137,597,mysqld,33,33,192.168.1.97,84.104.39.141,80,TCP,C:\Program Files (x86)\mysqld,8.711345392,62,41,35,0,,
4138,271,taskmgr32.exe,1001,1001,192.168.1.169,8.172.113.236,8080,TCP,/home/user/.config/taskmgr32.exe,57.53836368,1711,2984,390,1,,
4139,1091,sshd,33,33,192.168.1.88,222.30.238.70,53,TCP,/usr/sbin/sshd,4.159621664,493,87,28,0,,
4140,4016,taskmgr32.exe,1001,1001,192.168.1.244,22.170.149.235,4444,TCP,/dev/shm/taskmgr32.exe,63.46752017,1113,4438,831,1,,
4141,3937,winupd.exe,33,33,192.168.1.158,155.176.118.216,80,UDP,C:\Users\<user>\AppData\Roaming\winupd.exe,71.51334879,964,708,224,1,,
4142,3998,svch0st.exe,33,33,192.168.1.36,211.31.41.196,53,TCP,/home/user/.local/bin/svch0st.exe,89.51546078,1654,1431,509,1,,
4143,648,sshd,1000,1000,192.168.1.221,90.177.30.221,4444,TCP,/usr/bin/sshd,7.866117582,129,75,21,0,,
4144,3630,sshd,33,33,192.168.1.83,141.141.24.156,80,UDP,/usr/sbin/sshd,6.757087613,337,17,45,0,,
4145,220,firefox,33,33,192.168.1.72,228.167.89.55,80,UDP,/opt/bin/firefox,7.048553947,424,15,21,0,,
4146,1808,node,0,0,192.168.1.162,107.20.241.203,443,UDP,C:\Windows\System32\Drivers\node,8.780858217,416,72,48,0,,
4147,191,mysqld,0,0,192.168.1.61,134.6.227.2,80,UDP,/sbin/mysqld,4.822521839,177,59,23,0,,
4148,1964,explorer.exe,0,0,192.168.1.216,232.130.18.37,3389,UDP,/opt/bin/explorer.exe,8.498716456,154,89,13,0,,
4149,1703,sshd,1000,1000,192.168.1.49,12.28.14.125,22,UDP,C:\Program Files (x86)\sshd,1.632669923,445,67,7,0,,
4150,2846,backgroundtask.exe,1001,1001,192.168.1.191,217.131.57.27,3389,TCP,/var/tmp/backgroundtask.exe,2.459377891,74,46,30,1,,
4151,3443,bash,1001,1001,192.168.1.73,126.216.56.63,3389,UDP,/opt/bin/bash,9.631794247,217,50,41,0,,
4152,770,node,1001,1001,192.168.1.122,186.238.145.141,80,TCP,/opt/bin/node,6.934140529,114,58,8,0,,
4153,1286,explorer.exe,33,33,192.168.1.230,62.65.174.137,80,UDP,/usr/bin/explorer.exe,4.960058925,194,73,6,0,,
4154,1431,svchost.exe,0,0,192.168.1.137,218.246.74.114,53,TCP,/var/lib/svchost.exe,1.385274193,244,42,10,0,,
4155,1545,java,33,33,192.168.1.213,1.1.5.122,80,UDP,/opt/bin/java,5.363879803,289,62,29,0,,
4156,2171,systemd,33,33,192.168.1.217,118.224.67.129,53,TCP,C:\Program Files (x86)\systemd,9.105645525,484,19,44,0,,
4157,1348,bash,1000,1000,192.168.1.199,152.138.247.183,3389,UDP,C:\Program Files (x86)\bash,2.778555832,162,39,28,0,,
4158,2461,sshd,0,0,192.168.1.110,183.31.64.188,4444,TCP,/bin/sshd,7.76655036,276,96,32,0,,
4159,3992,node,1000,1000,192.168.1.192,168.122.207.87,3389,UDP,/var/lib/node,1.291349493,382,27,29,0,,
4160,4059,update_service.exe,1000,1000,192.168.1.250,59.47.123.89,53,TCP,C:\Users\Public\update_service.exe,2.090720074,194,24,12,1,,
4161,1316,sshd,1000,1000,192.168.1.35,185.190.200.122,53,TCP,/usr/bin/sshd,6.260500611,377,71,50,0,,
4162,2257,sshd,1000,1000,192.168.1.146,221.112.56.109,22,TCP,/opt/bin/sshd,2.477813069,318,88,7,0,,
4163,1448,systemd,0,0,192.168.1.174,176.137.37.167,80,TCP,/var/lib/systemd,6.339944301,103,64,35,0,,
4164,3471,sshd,0,0,192.168.1.175,43.219.45.102,22,TCP,/usr/sbin/sshd,1.504577119,212,14,38,0,,
4165,2758,svchost.exe,1000,1000,192.168.1.50,160.251.149.25,3389,TCP,/opt/bin/svchost.exe,9.708019361,184,15,41,0,,
4166,3821,chrome,1000,1000,192.168.1.139,164.58.29.7,3389,UDP,/usr/bin/chrome,6.855200039,102,62,12,0,,
4167,638,logmanager.exe,33,33,192.168.1.198,33.190.214.179,4444,TCP,/mnt/usb/logmanager.exe,4.438502508,193,28,9,1,,
4168,1898,node,33,33,192.168.1.89,11.12.84.47,22,UDP,/usr/sbin/node,2.305798523,71,78,12,0,,
4169,3117,sshd,33,33,192.168.1.101,205.116.181.139,3389,UDP,/usr/bin/sshd,6.471785091,371,75,23,0,,
4170,2874,bash,33,33,192.168.1.151,249.104.34.208,80,UDP,/opt/bin/bash,5.899646863,475,90,37,0,,
4171,297,bash,0,0,192.168.1.135,10.132.216.202,53,TCP,C:\Program Files (x86)\bash,9.849809753,370,91,31,0,,
4172,2520,sshd,33,33,192.168.1.139,40.161.49.158,443,TCP,/usr/bin/sshd,4.071509122,86,17,6,0,,
4173,3826,sshd,1001,1001,192.168.1.157,167.32.161.219,4444,UDP,/usr/bin/sshd,7.563332439,99,95,33,0,,
4174,3186,firefox,0,0,192.168.1.99,35.125.76.182,22,UDP,C:\Program Files\firefox,5.53300449,256,30,12,0,,
4175,1995,systemd,33,33,192.168.1.222,57.213.67.248,53,UDP,C:\Program Files\systemd,1.890778439,259,96,3,0,,
4176,3838,chrome,1001,1001,192.168.1.64,83.229.219.37,80,TCP,/var/lib/chrome,4.532067063,188,60,9,0,,
4177,1772,sshd,1001,1001,192.168.1.35,25.213.224.127,4444,UDP,/opt/bin/sshd,5.099481762,427,68,14,0,,
4178,3337,node,1000,1000,192.168.1.214,225.51.171.86,8080,TCP,C:\Windows\System32\Drivers\node,4.631877214,243,93,25,0,,
4179,1493,svchost.exe,0,0,192.168.1.30,208.177.49.193,443,TCP,/opt/bin/svchost.exe,9.375981693,185,21,49,0,,
4180,2680,java,33,33,192.168.1.238,150.123.202.118,53,UDP,/usr/bin/java,5.137420933,499,94,4,0,,
4181,553,python,33,33,192.168.1.224,9.242.171.95,53,UDP,/bin/python,7.283451534,397,29,7,0,,
4182,553,firefox,33,33,192.168.1.95,40.96.73.250,8080,TCP,/sbin/firefox,4.661287289,240,84,40,0,,
4183,3318,sshd,33,33,192.168.1.225,198.220.21.110,8080,UDP,/sbin/sshd,9.101608952,297,65,15,0,,
4184,1281,sshd,1001,1001,192.168.1.247,40.103.76.137,3389,TCP,/opt/bin/sshd,8.686517587,115,21,6,0,,
4185,1417,python,0,0,192.168.1.237,146.232.148.201,22,UDP,C:\Windows\System32\Drivers\python,7.826540559,287,39,30,0,,
4186,1810,systemd,1000,1000,192.168.1.84,71.120.49.241,443,TCP,/bin/systemd,9.479222057,447,53,7,0,,
4187,1461,taskmgr32.exe,33,33,192.168.1.48,147.179.116.83,8080,TCP,/home/user/.config/taskmgr32.exe,82.23785784,888,4633,935,1,,
4188,3992,node,1000,1000,192.168.1.204,236.41.151.146,8080,UDP,/opt/bin/node,3.680261696,279,28,17,0,,
4189,1543,firefox,0,0,192.168.1.117,27.40.228.224,53,TCP,/bin/firefox,2.573499346,378,78,19,0,,
4190,401,expl0rer.exe,1001,1001,192.168.1.45,176.9.60.252,4444,UDP,/lib/systemd/system/expl0rer.exe,63.98005116,534,1003,946,1,,
4191,1583,bash,1000,1000,192.168.1.58,167.226.252.126,80,UDP,/var/lib/bash,8.283016293,215,91,48,0,,
4192,2426,mysqld,0,0,192.168.1.75,136.113.78.48,53,TCP,C:\Program Files\mysqld,3.668534255,408,12,31,0,,
4193,2130,sshd,33,33,192.168.1.231,146.83.242.204,80,UDP,/sbin/sshd,6.184769981,133,72,32,0,,
4194,2661,systemd,33,33,192.168.1.161,138.74.226.12,8080,UDP,C:\Program Files\systemd,7.717624012,480,72,41,0,,
4195,3030,node,33,33,192.168.1.8,28.250.38.228,53,UDP,/var/lib/node,2.370512483,163,16,3,0,,
4196,4118,node,1001,1001,192.168.1.154,97.21.97.199,80,UDP,/bin/node,9.736931709,318,18,5,0,,
4197,382,sshd,1000,1000,192.168.1.48,251.100.191.38,4444,UDP,/usr/bin/sshd,9.983630508,274,27,32,0,,
4198,3137,explorer.exe,1000,1000,192.168.1.192,95.212.50.213,8080,TCP,C:\Program Files\explorer.exe,9.400519435,105,75,33,0,,
4199,2196,sysdiag.exe,1000,1000,192.168.1.138,44.243.197.84,4444,TCP,/mnt/usb/sysdiag.exe,69.01670354,1008,3246,201,1,,
4200,3332,node,1001,1001,192.168.1.228,52.55.123.117,80,UDP,/opt/bin/node,4.318843966,134,88,7,0,,
4201,697,mysqld,1001,1001,192.168.1.176,125.161.216.152,443,TCP,/opt/bin/mysqld,3.844157096,234,22,50,0,,
4202,2554,sshd,1001,1001,192.168.1.2,127.188.21.46,80,TCP,/bin/sshd,7.666164226,451,48,0,0,,
4203,550,python,1000,1000,192.168.1.115,148.237.179.209,443,UDP,/opt/bin/python,4.998035241,381,96,37,0,,
4204,223,chrome,1000,1000,192.168.1.187,195.38.89.253,22,UDP,/usr/bin/chrome,3.027072472,86,54,18,0,,
4205,2388,bash,1001,1001,192.168.1.178,249.247.220.145,3389,TCP,C:\Program Files\bash,5.004755546,307,72,31,0,,
4206,1299,bash,0,0,192.168.1.157,51.92.110.143,80,TCP,/usr/bin/bash,9.263327936,99,23,41,0,,
4207,1757,java,1000,1000,192.168.1.236,207.131.161.210,443,UDP,/usr/bin/java,9.504434969,244,81,43,0,,
4208,3904,mysqld,1001,1001,192.168.1.9,133.151.103.221,3389,TCP,/var/lib/mysqld,1.906396263,250,11,6,0,,
4209,1331,explorer.exe,33,33,192.168.1.158,185.53.252.243,22,UDP,/bin/explorer.exe,7.380489681,239,16,34,0,,
4210,2535,svchost.exe,1001,1001,192.168.1.210,252.205.14.51,53,TCP,C:\Program Files\svchost.exe,7.41157145,241,61,31,0,,
4211,2782,java,0,0,192.168.1.154,43.101.178.112,443,TCP,/sbin/java,5.594029647,379,23,47,0,,
4212,1080,explorer.exe,0,0,192.168.1.187,150.46.133.242,80,UDP,/usr/bin/explorer.exe,2.307662994,278,63,44,0,,
4213,3557,driver64.exe,1001,1001,192.168.1.161,68.62.163.33,443,TCP,/lib/systemd/system/driver64.exe,4.592762306,184,41,30,1,,
4214,1876,winupd.exe,1001,1001,192.168.1.201,34.183.107.49,53,UDP,C:\PerfLogs\winupd.exe,88.14609054,943,3124,801,1,,
4215,2227,python,1001,1001,192.168.1.208,110.54.225.50,3389,UDP,C:\Program Files (x86)\python,8.844802987,144,98,16,0,,
4216,1597,bash,33,33,192.168.1.202,157.36.89.151,80,UDP,/opt/bin/bash,9.544155517,87,86,20,0,,
4217,525,systemd,1001,1001,192.168.1.148,201.66.39.183,22,TCP,C:\Windows\System32\Drivers\systemd,2.963925003,54,86,46,0,,
4218,1201,services32.exe,1000,1000,192.168.1.80,142.124.243.202,443,UDP,/home/user/.local/bin/services32.exe,66.3341549,1200,2314,398,1,,
4219,2704,backgroundtask.exe,0,0,192.168.1.186,220.25.208.33,4444,UDP,/home/user/.local/bin/backgroundtask.exe,2.459596648,46,6,9,1,,
4220,2474,node,1000,1000,192.168.1.118,22.39.222.101,80,UDP,/usr/bin/node,5.784600604,454,43,34,0,,
4221,2912,services32.exe,1001,1001,192.168.1.34,195.134.151.52,22,TCP,/tmp/services32.exe,76.80590529,1514,4988,449,1,,
4222,3104,bash,1000,1000,192.168.1.30,90.19.239.69,3389,UDP,/usr/bin/bash,5.446323215,287,59,45,0,,
4223,2994,chrome,0,0,192.168.1.168,73.127.160.192,8080,TCP,C:\Program Files (x86)\chrome,3.325748566,481,37,0,0,,
4224,2125,winupd.exe,1000,1000,192.168.1.244,197.172.187.98,3389,UDP,C:\Users\Public\winupd.exe,63.62885132,1680,3056,757,1,,
4225,1531,java,33,33,192.168.1.253,94.72.128.159,3389,UDP,C:\Windows\System32\Drivers\java,1.699294771,337,58,6,0,,
4226,3002,winupd.exe,1001,1001,192.168.1.139,229.9.3.184,80,TCP,/home/user/.config/winupd.exe,63.09436632,1229,649,641,1,,
4227,1926,python,33,33,192.168.1.14,188.211.241.155,53,UDP,/usr/sbin/python,6.445250621,406,98,17,0,,
4228,4011,sshd,33,33,192.168.1.23,138.189.11.11,443,TCP,C:\Windows\System32\Drivers\sshd,6.885542704,259,18,47,0,,
4229,2175,java,1001,1001,192.168.1.151,197.236.55.66,4444,UDP,/opt/bin/java,3.605480288,493,72,7,0,,
4230,69,firefox,1001,1001,192.168.1.161,171.110.16.220,3389,TCP,/usr/sbin/firefox,3.572305941,54,91,43,0,,
4231,1475,python,1001,1001,192.168.1.131,4.252.107.192,80,UDP,/usr/bin/python,1.361363193,87,78,43,0,,
4232,2084,bash,0,0,192.168.1.45,242.201.123.177,80,TCP,/bin/bash,3.941137393,184,23,20,0,,
4233,709,svchost.exe,33,33,192.168.1.117,253.205.48.121,8080,UDP,/sbin/svchost.exe,3.373741619,475,49,7,0,,
4234,1789,firefox,0,0,192.168.1.236,52.168.41.23,3389,UDP,/usr/sbin/firefox,3.042945475,322,33,11,0,,
4235,3922,mysqld,1000,1000,192.168.1.211,113.180.98.219,8080,TCP,/usr/sbin/mysqld,4.115486873,103,87,42,0,,
4236,3584,mysqld,1000,1000,192.168.1.116,24.226.107.57,80,UDP,/sbin/mysqld,7.00255062,494,67,7,0,,
4237,3619,mysqld,0,0,192.168.1.39,24.75.146.156,22,UDP,/usr/bin/mysqld,7.25665159,387,22,27,0,,
4238,470,svch0st.exe,33,33,192.168.1.91,89.206.230.210,80,UDP,/usr/lib/svch0st.exe,66.30196129,1763,3233,461,1,,
4239,1854,bash,1000,1000,192.168.1.238,22.163.162.57,80,TCP,C:\Program Files\bash,4.828459816,199,57,48,0,,
4240,3037,chrome,33,33,192.168.1.127,208.79.196.176,3389,UDP,/opt/bin/chrome,9.108942166,147,98,0,0,,
4241,1009,mysqld,0,0,192.168.1.243,194.35.55.182,443,UDP,C:\Windows\System32\Drivers\mysqld,5.149425588,67,68,23,0,,
4242,1238,java,1001,1001,192.168.1.57,206.147.51.32,22,TCP,C:\Program Files\java,9.340412821,258,56,29,0,,
4243,3270,java,33,33,192.168.1.64,54.253.153.238,8080,TCP,C:\Windows\System32\Drivers\java,9.162240889,179,81,22,0,,
4244,2839,bash,1001,1001,192.168.1.213,46.85.126.209,22,TCP,/bin/bash,3.680077076,375,62,4,0,,
4245,2864,java,33,33,192.168.1.225,232.68.76.21,80,UDP,C:\Program Files\java,2.425476093,152,66,24,0,,
4246,1669,bash,0,0,192.168.1.162,135.105.236.219,4444,TCP,/var/lib/bash,8.527422351,104,52,32,0,,
4247,2899,node,1001,1001,192.168.1.45,243.160.116.230,443,UDP,/opt/bin/node,7.501579276,377,27,41,0,,
4248,3338,sshd,1000,1000,192.168.1.72,217.37.232.240,8080,TCP,C:\Windows\System32\Drivers\sshd,1.774338418,213,54,21,0,,
4249,3850,sysdiag.exe,0,0,192.168.1.135,130.72.159.246,22,TCP,C:\Windows\Temp\sysdiag.exe,85.99538521,1795,3451,909,1,,
4250,3975,taskmgr32.exe,1000,1000,192.168.1.183,17.98.19.79,53,TCP,C:\Windows\SysWOW64\taskmgr32.exe,82.78262563,622,2422,778,1,,
4251,3262,expl0rer.exe,33,33,192.168.1.147,36.73.189.136,22,UDP,/mnt/usb/expl0rer.exe,65.5557231,1001,599,955,1,,
4252,1784,sshd,33,33,192.168.1.224,95.18.2.185,80,UDP,/usr/sbin/sshd,2.421553932,289,62,1,0,,
4253,2411,chrome,1001,1001,192.168.1.251,41.62.198.81,3389,UDP,C:\Program Files (x86)\chrome,7.623771544,105,38,32,0,,
4254,3152,explorer.exe,0,0,192.168.1.146,235.48.3.14,8080,TCP,/usr/sbin/explorer.exe,8.570575465,316,12,45,0,,
4255,1184,sshd,33,33,192.168.1.252,68.227.50.40,443,UDP,/var/lib/sshd,8.264588617,168,88,49,0,,
4256,103,systemd,1001,1001,192.168.1.238,67.132.183.12,8080,UDP,/opt/bin/systemd,8.312496098,461,56,21,0,,
4257,1426,firefox,1000,1000,192.168.1.51,197.56.209.227,22,UDP,/usr/bin/firefox,4.383965291,370,57,27,0,,
4258,2935,sshd,1001,1001,192.168.1.55,70.27.203.46,443,TCP,C:\Program Files\sshd,9.224271651,142,62,43,0,,
4259,3492,mysqld,33,33,192.168.1.234,63.181.95.156,4444,UDP,/usr/sbin/mysqld,8.161540743,447,87,9,0,,
4260,1624,svchost.exe,33,33,192.168.1.126,138.97.65.22,443,UDP,/opt/bin/svchost.exe,6.336247768,187,19,20,0,,
4261,2424,java,0,0,192.168.1.183,194.91.104.41,22,TCP,/sbin/java,1.024869967,203,19,42,0,,
4262,2452,bash,1000,1000,192.168.1.215,50.144.44.104,443,UDP,/sbin/bash,1.439035862,293,37,7,0,,
4263,1940,update_service.exe,0,0,192.168.1.98,122.95.227.46,443,TCP,/home/user/.local/bin/update_service.exe,4.062422629,107,26,26,1,,
4264,35,logmanager.exe,1000,1000,192.168.1.36,68.38.39.143,22,TCP,/var/tmp/logmanager.exe,4.890733787,123,32,10,1,,
4265,3584,sshd,1000,1000,192.168.1.65,25.193.238.89,8080,TCP,C:\Windows\System32\Drivers\sshd,2.290641221,98,11,2,0,,
4266,3145,bash,1001,1001,192.168.1.147,39.38.233.230,443,TCP,C:\Program Files\bash,2.076514868,375,17,15,0,,
4267,1472,expl0rer.exe,0,0,192.168.1.150,149.53.196.141,53,TCP,C:\PerfLogs\expl0rer.exe,64.76287039,1019,2977,740,1,,
4268,1777,logmanager.exe,0,0,192.168.1.45,36.184.234.56,3389,TCP,/usr/lib/logmanager.exe,1.22903013,41,38,23,1,,
4269,3978,mysqld,0,0,192.168.1.239,57.85.184.170,443,TCP,C:\Program Files\mysqld,9.599881064,180,49,33,0,,
4270,978,svchost.exe,33,33,192.168.1.70,251.28.169.1,8080,UDP,C:\Program Files\svchost.exe,7.676268196,126,97,28,0,,
4271,3925,explorer.exe,1001,1001,192.168.1.59,241.102.173.45,4444,TCP,/usr/sbin/explorer.exe,1.933005613,498,32,36,0,,
4272,3941,chrome,33,33,192.168.1.13,69.153.230.114,3389,TCP,/usr/sbin/chrome,7.662300609,239,97,48,0,,
4273,537,python,1000,1000,192.168.1.229,140.235.12.228,22,UDP,/usr/bin/python,6.644203545,474,57,42,0,,
4274,188,mysqld,1001,1001,192.168.1.32,120.110.205.196,3389,UDP,/bin/mysqld,6.533168274,359,75,45,0,,
4275,4002,node,1000,1000,192.168.1.127,64.231.95.64,53,TCP,/opt/bin/node,4.885526044,167,38,39,0,,
4276,3421,explorer.exe,33,33,192.168.1.36,235.121.211.229,443,TCP,C:\Program Files (x86)\explorer.exe,6.174109868,427,96,32,0,,
4277,1156,python,33,33,192.168.1.116,244.77.171.79,53,TCP,C:\Program Files (x86)\python,3.350936594,392,33,45,0,,
4278,590,driver64.exe,0,0,192.168.1.129,53.156.13.64,4444,TCP,/home/user/.config/driver64.exe,0.878061957,76,6,1,1,,
4279,3164,node,1000,1000,192.168.1.49,222.17.239.251,8080,TCP,/usr/sbin/node,7.785539694,495,49,21,0,,
4280,1904,systemd,33,33,192.168.1.45,169.185.161.244,80,TCP,/var/lib/systemd,3.065612866,417,29,37,0,,
4281,895,explorer.exe,0,0,192.168.1.60,209.23.107.50,3389,TCP,/opt/bin/explorer.exe,5.284820187,436,71,9,0,,
4282,3768,chrome,0,0,192.168.1.246,152.168.201.205,80,TCP,C:\Program Files\chrome,1.807941485,106,43,4,0,,
4283,3022,mysqld,1001,1001,192.168.1.174,186.121.236.142,8080,UDP,/bin/mysqld,5.340801622,416,37,13,0,,
4284,613,python,33,33,192.168.1.161,108.82.217.22,8080,TCP,C:\Program Files\python,6.480985188,415,45,19,0,,
4285,3067,bash,1001,1001,192.168.1.124,92.48.155.208,80,TCP,C:\Windows\System32\Drivers\bash,1.847889965,331,53,31,0,,
4286,4192,chrome,1000,1000,192.168.1.78,158.207.240.167,53,UDP,/bin/chrome,3.814104632,220,91,5,0,,
4287,3715,node,33,33,192.168.1.134,151.31.68.123,3389,UDP,C:\Windows\System32\Drivers\node,2.473301091,412,95,42,0,,
4288,1934,python,0,0,192.168.1.82,102.121.12.142,53,TCP,/usr/sbin/python,2.039977339,114,66,25,0,,
4289,1128,sshd,33,33,192.168.1.184,114.96.219.6,53,TCP,/usr/sbin/sshd,3.672322116,168,23,45,0,,
4290,1241,chrome,0,0,192.168.1.90,216.33.110.135,53,UDP,C:\Program Files (x86)\chrome,4.654938623,107,82,20,0,,
4291,147,java,1001,1001,192.168.1.98,213.38.204.94,8080,UDP,C:\Program Files\java,6.099758928,376,72,13,0,,
4292,421,chrome,1000,1000,192.168.1.62,226.128.254.47,3389,UDP,C:\Program Files\chrome,1.351991001,415,31,17,0,,
4293,3318,systemd,33,33,192.168.1.20,104.42.193.28,8080,TCP,/opt/bin/systemd,9.983582229,347,73,30,0,,
4294,749,python,33,33,192.168.1.249,213.105.150.145,3389,UDP,/opt/bin/python,2.337581211,377,40,12,0,,
4295,3311,mysqld,1001,1001,192.168.1.52,181.209.104.83,4444,TCP,/sbin/mysqld,1.764515005,446,23,7,0,,
4296,2709,chrome,1000,1000,192.168.1.15,207.187.192.246,4444,TCP,C:\Program Files\chrome,7.797278915,445,62,2,0,,
4297,552,sshd,1001,1001,192.168.1.239,19.113.210.61,80,TCP,/var/lib/sshd,2.305182148,307,85,48,0,,
4298,2371,services32.exe,1001,1001,192.168.1.169,51.137.232.198,22,UDP,/var/tmp/services32.exe,72.60934472,1995,1757,882,1,,
4299,742,systemd,33,33,192.168.1.229,6.123.79.69,80,UDP,C:\Program Files (x86)\systemd,3.887104609,304,26,12,0,,
4300,2652,python,0,0,192.168.1.4,17.224.34.8,80,UDP,/usr/sbin/python,8.472280381,421,67,27,0,,
4301,2267,sshd,1001,1001,192.168.1.243,180.170.120.180,3389,TCP,/var/lib/sshd,3.448585381,350,46,2,0,,
4302,1894,backgroundtask.exe,33,33,192.168.1.6,43.126.16.52,80,UDP,/dev/shm/backgroundtask.exe,3.178978824,102,41,0,1,,
4303,3046,systemd,1000,1000,192.168.1.56,96.26.235.236,8080,UDP,/opt/bin/systemd,4.12058755,243,60,18,0,,
4304,1716,chrome,1001,1001,192.168.1.33,167.185.132.165,4444,UDP,C:\Windows\System32\Drivers\chrome,6.050706228,367,26,25,0,,
